varID,cluster,cluster_label,land_area,plot_num,tillage_mech_ratio,chem_fert_kg_per_mu,organic_fert_self,organic_fert_buy,irrigated_area_ratio,mobile_hours_per_day,internet_training,e_commerce,can_get_info_online,ag_insurance,bank_credit_user,applied_bank_loan,trade_credit,safe_drinking_water,garbage_sorting,garbage_central_treatment,sanitary_toilet,health_knowledge_learning,has_checkup,straw_utilized,pesticide_pack_safe,organic_fert_total,diet_control_score,var5_1,var17_32_1,var11_1,var11_2,var11_3,var11_4,member,CMI,GSPI,HLEI,Overall_new
2301030110,2,3,25.0,7.0,100.0,50.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,否,64100.0,,,,,0.0,0.2962842529575483,0.8164788618397978,0.5,0.5375877049324487
2301030111,0,1,0.0,6.0,100.0,50.0,0.0,0.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,否,43000.0,,,,,0.0,0.36930042243649247,0.6498121951731312,0.75,0.5897042058698746
2301030112,0,1,0.0,4.0,100.0,50.0,0.0,0.0,100.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,否,84900.0,,,,,0.0,0.31627801246471804,0.8164788618397978,0.5,0.5442522914348386
2301030113,0,1,80.0,9.0,100.0,45.0,0.0,0.0,100.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,否,50900.0,,,,,0.0,0.3242826758226763,0.6516857469176327,1.0,0.6586561409134363
2301030201,0,1,18.0,3.0,100.0,55.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,否,10372.79,,,,,0.0,0.3753637232974812,0.8146053100952964,0.5,0.5633230111309259
2301030202,2,3,18.0,3.0,100.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,否,71332.0,,,,,0.0,0.3128696430913776,0.8295937240513084,0.75,0.6308211223808954
2301030203,0,1,0.0,0.0,100.0,50.0,0.0,0.0,100.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,否,14168.0,,,,,0.0,0.3977154331394798,0.8164788618397978,0.5,0.5713980983264259
2301030204,2,3,106.0,8.0,100.0,50.0,100.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,100.0,0.0,是,650550.0,,,,,1.0,0.5962963795592703,0.49147886183979783,0.5,0.5292584137996893
2301030205,0,1,0.0,4.0,100.0,50.0,0.0,0.0,100.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,否,,,,,,0.0,0.3787720926708216,0.6498121951731312,0.75,0.5928614292813176
2301030206,2,3,16.0,3.0,100.0,60.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,否,27000.0,,,,,0.0,0.6133382264259724,0.6460650916841282,0.25,0.5031344393700335
