varID,cluster,cluster_label
6101030110,0,1
6101030111,0,1
6101030112,0,1
6101030201,0,1
6101030202,0,1
6101030203,0,1
6101030204,0,1
6101030205,0,1
6101030206,0,1
6101030207,0,1
6101030208,0,1
6101030209,0,1
6101030210,0,1
6101030211,0,1
6101030212,0,1
6101030213,0,1
6102010101,0,1
6102010102,0,1
6102010103,0,1
6102010104,0,1
6102010105,0,1
6102010106,0,1
6102010107,0,1
6102010108,0,1
6102010109,0,1
6102010110,0,1
6102010111,0,1
6102010112,0,1
6102010201,0,1
6102010202,0,1
6102010203,0,1
6102010204,0,1
6102010205,0,1
6102010206,2,3
6102010207,0,1
6102010208,0,1
6102010209,0,1
6102010210,0,1
6102010211,0,1
6102010212,0,1
6102020101,0,1
6102020102,0,1
6102020103,2,3
6102020104,2,3
6102020105,0,1
6102020106,0,1
6102020107,2,3
6102020108,2,3
6102020109,2,3
6102020110,2,3
6102020111,0,1
6102020112,2,3
6102020201,2,3
6102020202,2,3
6102020203,0,1
6102020204,0,1
6102020205,0,1
6102020206,0,1
6102020207,0,1
6102020208,0,1
6102020209,0,1
6102020210,0,1
6102020211,0,1
6102020212,0,1
6102030101,0,1
6102030102,0,1
6102030103,0,1
6102030104,2,3
6102030105,2,3
6102030106,0,1
6102030107,2,3
6102030108,0,1
6102030109,2,3
6102030110,2,3
6102030111,0,1
6102030112,0,1
6102030201,0,1
6102030202,0,1
6102030203,0,1
6102030204,0,1
6102030205,0,1
6102030206,0,1
6102030207,0,1
6102030208,0,1
6102030209,0,1
6102030210,0,1
6102030211,0,1
6102030212,0,1
6103010101,2,3
6103010102,0,1
6103010103,2,3
6103010104,2,3
6103010105,0,1
6103010106,2,3
6103010107,2,3
6103010108,2,3
6103010109,2,3
6103010110,2,3
6103010111,2,3
6103010112,0,1
6103010201,2,3
6103010202,2,3
6103010203,0,1
6103010204,2,3
6103010205,0,1
6103010206,0,1
6103010207,0,1
6103010208,0,1
6103010209,0,1
6103010210,0,1
6103010211,2,3
6103010212,0,1
6103020101,2,3
6103020102,0,1
6103020104,2,3
6103020105,2,3
6103020106,0,1
6103020107,2,3
6103020108,2,3
6103020109,0,1
6103020110,0,1
6103020111,0,1
6103020112,0,1
6103020201,2,3
6103020202,2,3
6103020203,2,3
6103020204,2,3
6103020205,2,3
6103020206,0,1
6103020207,2,3
6103020208,2,3
6103020209,0,1
6103020210,2,3
6103020211,0,1
6103020212,2,3
6103030101,0,1
6103030102,2,3
6103030103,2,3
6103030104,2,3
6103030105,2,3
6103030106,0,1
6103030107,2,3
6103030108,0,1
6103030109,0,1
6103030110,1,2
6103030111,2,3
6103030112,0,1
6103030201,0,1
6103030202,0,1
6103030203,2,3
6103030204,0,1
6103030205,1,2
6103030206,0,1
6103030207,0,1
6103030208,2,3
6103030209,2,3
6103030210,2,3
6103030211,0,1
6103030212,0,1
6104010101,0,1
6104010102,2,3
6104010103,0,1
6104010104,0,1
6104010105,0,1
6104010106,0,1
6104010107,2,3
6104010108,0,1
6104010109,0,1
6104010110,0,1
6104010111,2,3
6104010112,0,1
6104010201,0,1
6104010202,0,1
6104010203,2,3
6104010204,0,1
6104010205,0,1
6104010206,0,1
6104010207,0,1
6104010208,0,1
6104010209,0,1
6104010210,0,1
6104010211,0,1
6104010212,0,1
6104020101,0,1
6104020102,0,1
6104020103,0,1
6104020104,0,1
6104020105,0,1
6104020106,0,1
6104020107,0,1
6104020108,0,1
6104020109,0,1
6104020110,0,1
6104020111,0,1
6104020112,0,1
6104020201,0,1
6104020202,0,1
6104020203,0,1
6104020204,0,1
6104020205,0,1
6104020206,0,1
6104020207,0,1
6104020208,0,1
6104020209,0,1
6104020210,0,1
6104020211,0,1
6104020212,0,1
6104030101,0,1
6104030102,0,1
6104030103,0,1
6104030104,0,1
6104030105,0,1
6104030106,0,1
6104030107,2,3
6104030108,2,3
6104030109,0,1
6104030110,0,1
6104030111,0,1
6104030112,0,1
6104030201,0,1
6104030202,0,1
6104030203,0,1
6104030204,0,1
6104030205,0,1
6104030206,0,1
6104030207,0,1
6104030208,0,1
6104030209,0,1
6104030210,0,1
6104030211,0,1
6104030212,0,1
6105010101,0,1
6105010102,0,1
6105010103,0,1
6105010104,0,1
6105010105,0,1
6105010106,0,1
6105010107,0,1
6105010108,0,1
6105010109,0,1
6105010110,0,1
6105010111,0,1
6105010112,0,1
6105010201,0,1
6105010202,0,1
6105010203,0,1
6105010204,0,1
6105010205,0,1
6105010206,0,1
6105010207,0,1
6105010208,0,1
6105010209,0,1
6105010210,1,2
6105010211,2,3
6105010212,0,1
6105020101,0,1
6105020102,0,1
6105020103,0,1
6105020104,0,1
6105020105,0,1
6105020106,0,1
6105020107,0,1
6105020108,2,3
6105020109,0,1
6105020110,0,1
6105020111,0,1
6105020112,0,1
6105020201,0,1
6105020202,0,1
6105020203,0,1
6105020204,0,1
6105020205,0,1
6105020206,0,1
6105020207,0,1
6105020208,0,1
6105020209,0,1
6105020210,0,1
6105020211,0,1
6105020212,0,1
6105030101,0,1
6105030102,0,1
6105030103,0,1
6105030104,0,1
6105030105,0,1
6105030106,0,1
6105030107,0,1
6105030108,0,1
6105030109,0,1
6105030110,0,1
6105030111,0,1
6105030112,0,1
6105030201,0,1
6105030202,0,1
6105030203,1,2
6105030204,0,1
6105030205,0,1
6105030206,0,1
6105030207,0,1
6105030208,0,1
6105030209,1,2
6105030210,0,1
6105030211,0,1
6105030212,0,1
6401010101,0,1
6401010102,0,1
6401010103,0,1
6401010104,0,1
6401010105,0,1
6401010106,0,1
6401010107,0,1
6401010108,0,1
6401010109,0,1
6401010110,0,1
6401010111,0,1
6401010112,0,1
6401010201,0,1
6401010202,0,1
6401010203,0,1
6401010204,0,1
6401010205,0,1
6401010206,0,1
6401010207,0,1
6401010208,0,1
6401010209,0,1
6401010210,0,1
6401010211,0,1
6401010212,0,1
6401010301,0,1
6401010302,0,1
6401010303,0,1
6401010304,0,1
6401010305,0,1
6401010306,0,1
6401010307,0,1
6401010308,0,1
6401010309,0,1
6401010310,2,3
6401010311,0,1
6401010312,0,1
6401010401,0,1
6401010402,0,1
6401010403,0,1
6401010404,0,1
6401010405,0,1
6401010406,0,1
6401010407,0,1
6401010408,0,1
6401010409,0,1
6401010411,0,1
6401010412,0,1
6401020101,0,1
6401020102,0,1
6401020103,0,1
6401020104,0,1
6401020105,0,1
6401020106,0,1
6401020107,0,1
6401020108,0,1
6401020109,0,1
6401020110,0,1
6401020111,0,1
6401020112,0,1
6401020201,0,1
6401020202,0,1
6401020203,0,1
6401020204,0,1
6401020205,0,1
6401020206,0,1
6401020207,0,1
6401020208,0,1
6401020209,0,1
6401020210,0,1
6401020211,0,1
6401020212,0,1
6401030101,0,1
6401030102,0,1
6401030103,0,1
6401030104,0,1
6401030105,0,1
6401030106,0,1
6401030107,0,1
6401030108,0,1
6401030109,0,1
6401030110,0,1
6401030111,0,1
6401030112,2,3
6401030201,0,1
6401030202,0,1
6401030203,0,1
6401030204,0,1
6401030205,0,1
6401030206,0,1
6401030207,0,1
6401030208,0,1
6401030209,0,1
6401030210,0,1
6401030211,0,1
6401030212,0,1
6402010101,0,1
6402010102,1,2
6402010103,0,1
6402010104,0,1
6402010105,0,1
6402010106,2,3
6402010107,0,1
6402010108,0,1
6402010109,0,1
6402010110,2,3
6402010111,0,1
6402010112,0,1
6402010201,2,3
6402010202,0,1
6402010203,0,1
6402010204,0,1
6402010205,0,1
6402010206,0,1
6402010207,0,1
6402010208,0,1
6402010209,0,1
6402010210,0,1
6402010211,0,1
6402010212,0,1
6402020101,0,1
6402020102,0,1
6402020103,2,3
6402020104,0,1
6402020105,0,1
6402020106,0,1
6402020107,0,1
6402020108,0,1
6402020109,2,3
6402020110,0,1
6402020111,2,3
6402020112,0,1
6402020113,0,1
6402020201,2,3
6402020202,2,3
6402020203,2,3
6402020204,0,1
6402020205,0,1
6402020206,2,3
6402020207,0,1
6402020208,0,1
6402020209,2,3
6402020210,0,1
6402020211,1,2
6402020212,2,3
6402030101,2,3
6402030102,0,1
6402030103,0,1
6402030104,0,1
6402030105,0,1
6402030106,0,1
6402030107,0,1
6402030108,0,1
6402030109,0,1
6402030110,0,1
6402030111,0,1
6402030112,0,1
6402030113,0,1
6402030201,0,1
6402030202,0,1
6402030203,2,3
6402030204,0,1
6402030205,0,1
6402030206,0,1
6402030207,2,3
6402030208,0,1
6402030209,0,1
6402030210,0,1
6402030211,2,3
6402030212,2,3
6403010101,0,1
6403010102,0,1
6403010103,2,3
6403010104,2,3
6403010105,2,3
6403010106,2,3
6403010107,2,3
6403010108,2,3
6403010109,0,1
6403010110,2,3
6403010111,2,3
6403010112,0,1
6403010113,2,3
6403010201,2,3
6403010202,0,1
6403010203,0,1
6403010204,0,1
6403010205,0,1
6403010206,2,3
6403010207,0,1
6403010208,0,1
6403010209,0,1
6403010210,0,1
6403010211,0,1
6403010212,0,1
6403010213,2,3
6403020101,0,1
6403020102,0,1
6403020103,0,1
6403020104,0,1
6403020105,0,1
6403020106,0,1
6403020107,0,1
6403020108,0,1
6403020109,0,1
6403020110,0,1
6403020111,0,1
6403020112,0,1
6403020201,2,3
6403020202,0,1
6403020203,2,3
6403020204,1,2
6403020205,0,1
6403020206,0,1
6403020207,0,1
6403020208,0,1
6403020209,2,3
6403020210,0,1
6403020211,2,3
6403020212,2,3
6403030101,2,3
6403030102,0,1
6403030103,2,3
6403030104,2,3
6403030105,2,3
6403030106,2,3
6403030107,2,3
6403030108,2,3
6403030109,0,1
6403030110,0,1
6403030111,2,3
6403030112,0,1
6403030201,0,1
6403030202,0,1
6403030203,0,1
6403030204,0,1
6403030205,0,1
6403030206,2,3
6403030207,0,1
6403030208,0,1
6403030209,0,1
6403030210,0,1
6403030211,0,1
6403030212,0,1
6403030213,0,1
6404010101,0,1
6404010102,0,1
6404010103,2,3
6404010104,0,1
6404010105,1,2
6404010106,1,2
6404010107,1,2
6404010108,0,1
6404010109,0,1
6404010110,0,1
6404010111,2,3
6404010112,0,1
6404010201,2,3
6404010202,2,3
6404010203,0,1
6404010204,0,1
6404010205,0,1
6404010206,2,3
6404010207,0,1
6404010208,2,3
6404010209,0,1
6404010210,0,1
6404010211,0,1
6404010212,2,3
6404020101,2,3
6404020102,2,3
6404020103,2,3
6404020104,0,1
6404020105,2,3
6404020106,2,3
6404020107,0,1
6404020108,0,1
6404020109,2,3
6404020110,2,3
6404020111,2,3
6404020112,2,3
6404020113,2,3
6404020201,2,3
6404020202,0,1
6404020203,0,1
6404020204,0,1
6404020205,0,1
6404020206,0,1
6404020207,2,3
6404020208,2,3
6404020209,0,1
6404020210,0,1
6404020211,0,1
6404020212,0,1
6404020213,0,1
6404020214,0,1
6404030101,2,3
6404030102,2,3
6404030103,2,3
6404030104,0,1
6404030105,0,1
6404030106,2,3
6404030107,0,1
6404030108,2,3
6404030109,2,3
6404030110,0,1
6404030111,0,1
6404030112,0,1
6404030201,2,3
6404030202,0,1
6404030203,2,3
6404030204,2,3
6404030205,2,3
6404030206,2,3
6404030207,0,1
6404030208,0,1
6404030209,0,1
6404030210,2,3
6404030211,2,3
6404030212,2,3
6405010101,2,3
6405010102,2,3
6405010103,2,3
6405010104,0,1
6405010105,2,3
6405010106,0,1
6405010107,2,3
6405010108,2,3
6405010109,2,3
6405010110,2,3
6405010111,2,3
6405010112,1,2
6405010113,2,3
6405010114,2,3
6405010201,2,3
6405010202,2,3
6405010203,2,3
6405010204,0,1
6405010205,2,3
6405010206,2,3
6405010207,2,3
6405010208,2,3
6405010209,2,3
6405010210,2,3
6405010211,2,3
6405010212,2,3
6405010213,2,3
6405010214,2,3
6405020101,2,3
6405020102,0,1
6405020103,2,3
6405020104,2,3
6405020105,0,1
6405020106,0,1
6405020107,2,3
6405020108,2,3
6405020109,0,1
6405020110,2,3
6405020111,0,1
6405020112,0,1
6405020201,2,3
6405020202,2,3
6405020203,0,1
6405020204,2,3
6405020205,0,1
6405020206,2,3
6405020207,2,3
6405020208,1,2
6405020209,0,1
6405020210,2,3
6405020211,2,3
6405020212,0,1
6405030101,2,3
6405030102,2,3
6405030103,0,1
6405030104,2,3
6405030105,2,3
6405030106,0,1
6405030107,2,3
6405030108,2,3
6405030109,2,3
6405030110,2,3
6405030111,2,3
6405030112,2,3
6405030201,2,3
6405030202,2,3
6405030203,2,3
6405030204,2,3
6405030205,2,3
6405030206,0,1
6405030207,2,3
6405030208,2,3
6405030209,2,3
6405030210,2,3
6405030211,0,1
6405030212,0,1
